GRID,ID_VUELO,value,esteX,norteY,VIS_BEACH,VIS_WATER,KAYAKS,BOATS,SKY_COVER,WATER_TEMP,FECHA
37,V7S,0,795586.88330,9915275.57300,2,0,0,0,7,27,4/22/2021
38,V7S,1,795256.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
39,V7S,2,795286.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
40,V7S,0,795316.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
41,V7S,3,795346.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
42,V7S,0,795376.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
43,V7S,11,795406.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
44,V7S,13,795436.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
45,V7S,2,795466.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
46,V7S,4,795496.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
47,V7S,4,795526.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
48,V7S,0,795556.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
49,V7S,0,795586.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
50,V7S,0,795616.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
53,V7S,0,795706.88330,9915305.57300,2,0,0,0,7,27,4/22/2021
55,V7S,0,795226.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
56,V7S,0,795256.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
57,V7S,0,795286.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
58,V7S,4,795316.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
59,V7S,3,795346.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
60,V7S,2,795376.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
61,V7S,10,795406.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
62,V7S,6,795436.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
63,V7S,6,795466.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
64,V7S,6,795496.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
65,V7S,2,795526.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
66,V7S,3,795556.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
67,V7S,0,795586.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
68,V7S,0,795616.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
69,V7S,0,795646.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
70,V7S,0,795676.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
71,V7S,0,795706.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
72,V7S,0,795736.88330,9915335.57300,2,0,0,0,7,27,4/22/2021
80,V7S,2,795256.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
81,V7S,0,795286.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
82,V7S,0,795316.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
83,V7S,6,795346.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
84,V7S,8,795376.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
85,V7S,7,795406.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
86,V7S,11,795436.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
87,V7S,4,795466.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
88,V7S,0,795496.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
89,V7S,2,795526.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
90,V7S,2,795556.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
91,V7S,0,795586.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
92,V7S,0,795616.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
93,V7S,0,795646.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
94,V7S,4,795676.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
95,V7S,0,795706.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
96,V7S,0,795736.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
97,V7S,0,795766.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
98,V7S,0,795796.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
101,V7S,0,795886.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
102,V7S,1,795916.88330,9915365.57300,2,0,0,0,7,27,4/22/2021
105,V7S,2,795346.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
106,V7S,5,795376.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
107,V7S,10,795406.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
108,V7S,6,795436.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
109,V7S,2,795466.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
110,V7S,0,795496.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
111,V7S,4,795526.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
112,V7S,5,795556.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
113,V7S,0,795586.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
114,V7S,1,795616.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
115,V7S,2,795646.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
116,V7S,0,795676.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
117,V7S,3,795706.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
118,V7S,0,795736.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
119,V7S,1,795766.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
120,V7S,1,795796.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
121,V7S,0,795826.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
122,V7S,0,795856.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
123,V7S,1,795886.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
124,V7S,0,795916.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
125,V7S,1,795946.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
127,V7S,0,796006.88330,9915395.57300,2,0,0,0,7,27,4/22/2021
128,V7S,3,795346.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
129,V7S,7,795376.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
130,V7S,11,795406.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
131,V7S,13,795436.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
132,V7S,2,795466.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
133,V7S,2,795496.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
134,V7S,7,795526.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
135,V7S,4,795556.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
136,V7S,11,795586.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
137,V7S,1,795616.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
138,V7S,2,795646.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
139,V7S,0,795676.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
140,V7S,0,795706.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
141,V7S,0,795736.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
142,V7S,0,795766.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
143,V7S,2,795796.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
144,V7S,1,795826.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
145,V7S,0,795856.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
146,V7S,0,795886.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
147,V7S,0,795916.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
148,V7S,2,795946.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
149,V7S,0,795976.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
150,V7S,0,796006.88330,9915425.57300,2,0,0,0,7,27,4/22/2021
152,V7S,4,795346.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
153,V7S,5,795376.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
154,V7S,0,795406.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
155,V7S,3,795436.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
156,V7S,5,795466.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
157,V7S,0,795496.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
158,V7S,0,795526.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
159,V7S,0,795556.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
160,V7S,3,795586.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
161,V7S,0,795616.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
162,V7S,0,795646.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
163,V7S,0,795676.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
164,V7S,0,795706.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
165,V7S,0,795736.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
166,V7S,0,795766.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
167,V7S,0,795796.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
168,V7S,0,795826.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
169,V7S,1,795856.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
170,V7S,0,795886.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
171,V7S,0,795916.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
172,V7S,1,795946.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
173,V7S,0,795976.88330,9915455.57300,2,0,0,0,7,27,4/22/2021
177,V7S,0,795346.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
178,V7S,1,795406.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
179,V7S,1,795436.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
180,V7S,2,795466.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
181,V7S,0,795496.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
182,V7S,2,795526.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
183,V7S,1,795556.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
184,V7S,1,795586.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
185,V7S,0,795616.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
186,V7S,0,795646.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
187,V7S,2,795676.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
188,V7S,0,795706.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
189,V7S,1,795736.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
190,V7S,0,795766.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
191,V7S,0,795796.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
192,V7S,1,795826.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
193,V7S,0,795856.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
194,V7S,0,795886.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
195,V7S,0,795916.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
196,V7S,0,795946.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
197,V7S,0,795976.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
198,V7S,0,796006.88330,9915485.57300,2,0,0,0,7,27,4/22/2021
200,V7S,0,795346.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
201,V7S,0,795406.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
202,V7S,0,795436.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
203,V7S,0,795466.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
204,V7S,0,795496.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
205,V7S,1,795526.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
206,V7S,0,795556.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
207,V7S,0,795586.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
208,V7S,1,795616.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
209,V7S,0,795646.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
210,V7S,0,795676.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
211,V7S,0,795706.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
212,V7S,1,795736.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
213,V7S,1,795766.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
214,V7S,0,795796.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
215,V7S,0,795826.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
216,V7S,0,795856.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
217,V7S,0,795886.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
218,V7S,0,795916.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
219,V7S,0,795946.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
220,V7S,0,795976.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
221,V7S,0,796006.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
222,V7S,0,796036.88330,9915515.57300,2,0,0,0,7,27,4/22/2021
224,V7S,0,795406.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
225,V7S,0,795436.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
226,V7S,0,795466.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
227,V7S,1,795496.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
228,V7S,0,795526.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
229,V7S,8,795556.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
230,V7S,0,795586.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
231,V7S,0,795616.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
232,V7S,1,795646.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
233,V7S,2,795676.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
234,V7S,0,795706.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
235,V7S,2,795736.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
236,V7S,0,795766.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
237,V7S,2,795796.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
238,V7S,0,795826.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
239,V7S,0,795856.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
240,V7S,0,795886.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
241,V7S,0,795916.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
242,V7S,0,795946.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
243,V7S,0,795976.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
244,V7S,0,796006.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
245,V7S,0,796036.88330,9915545.57300,2,0,0,0,7,27,4/22/2021
247,V7S,0,795406.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
248,V7S,0,795436.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
249,V7S,1,795466.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
250,V7S,3,795496.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
251,V7S,0,795526.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
252,V7S,0,795556.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
253,V7S,0,795586.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
254,V7S,0,795616.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
255,V7S,0,795646.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
256,V7S,1,795676.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
257,V7S,0,795706.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
258,V7S,0,795736.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
259,V7S,4,795766.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
260,V7S,2,795796.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
261,V7S,0,795826.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
262,V7S,0,795856.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
263,V7S,0,795886.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
264,V7S,0,795916.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
265,V7S,0,795946.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
267,V7S,0,796006.88330,9915575.57300,2,0,0,0,7,27,4/22/2021
269,V7S,0,795436.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
270,V7S,3,795466.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
271,V7S,0,795496.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
272,V7S,3,795526.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
273,V7S,3,795556.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
274,V7S,0,795586.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
275,V7S,2,795616.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
276,V7S,0,795646.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
277,V7S,0,795676.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
278,V7S,0,795706.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
279,V7S,0,795736.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
280,V7S,0,795766.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
281,V7S,0,795796.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
282,V7S,2,795826.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
283,V7S,0,795856.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
284,V7S,0,795886.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
285,V7S,0,795916.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
286,V7S,0,795946.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
287,V7S,0,795976.88330,9915605.57300,2,0,0,0,7,27,4/22/2021
289,V7S,0,795436.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
290,V7S,0,795466.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
291,V7S,2,795496.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
292,V7S,0,795526.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
293,V7S,1,795556.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
294,V7S,0,795586.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
295,V7S,0,795616.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
296,V7S,2,795646.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
297,V7S,0,795676.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
298,V7S,0,795706.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
299,V7S,0,795736.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
300,V7S,0,795766.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
301,V7S,0,795796.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
302,V7S,0,795826.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
303,V7S,0,795856.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
304,V7S,0,795886.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
305,V7S,0,795916.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
306,V7S,0,795946.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
307,V7S,0,795976.88330,9915635.57300,2,0,0,0,7,27,4/22/2021
309,V7S,0,795496.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
310,V7S,0,795526.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
311,V7S,0,795556.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
312,V7S,1,795586.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
313,V7S,1,795616.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
314,V7S,0,795646.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
315,V7S,1,795676.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
316,V7S,2,795706.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
318,V7S,0,795766.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
319,V7S,0,795796.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
320,V7S,0,795826.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
321,V7S,2,795856.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
322,V7S,0,795886.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
323,V7S,0,795916.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
324,V7S,0,795946.88330,9915665.57300,2,0,0,0,7,27,4/22/2021
326,V7S,1,795556.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
327,V7S,0,795586.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
328,V7S,0,795616.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
329,V7S,0,795646.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
330,V7S,0,795676.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
332,V7S,0,795736.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
334,V7S,0,795796.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
335,V7S,0,795826.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
336,V7S,0,795886.88330,9915695.57300,2,0,0,0,7,27,4/22/2021
340,V7S,0,795676.88330,9915725.57300,2,0,0,0,7,27,4/22/2021
341,V7S,5,795316.95220,9915215.54000,2,0,0,0,7,27,4/22/2021
342,V7S,2,795346.95600,9915185.61500,2,0,0,0,7,27,4/22/2021
343,V7S,0,795316.84640,9915185.53600,2,0,0,0,7,27,4/22/2021
344,V7S,0,795376.81710,9915155.60900,2,0,0,0,7,27,4/22/2021
346,V7S,0,795286.65730,9915245.70200,2,0,0,0,7,27,4/22/2021
347,V7S,0,795256.75940,9915275.73300,2,0,0,0,7,27,4/22/2021
348,V7S,4,795346.88830,9915155.60900,2,0,0,0,7,27,4/22/2021
608,V7S,0,#N/A,#N/A,2,0,0,0,7,27,4/22/2021
813,V7S,0,#N/A,#N/A,2,0,0,0,7,27,4/22/2021
928,V7S,0,#N/A,#N/A,2,0,0,0,7,27,4/22/2021
971,V7S,0,#N/A,#N/A,2,0,0,0,7,27,4/22/2021
1,V8C,0,795406.88330,9915155.57300,25,30,0,2,6,26,4/29/2021
2,V8C,1,795436.88330,9915155.57300,25,30,0,2,6,26,4/29/2021
5,V8C,1,795376.88330,9915185.57300,25,30,0,2,6,26,4/29/2021
6,V8C,0,795406.88330,9915185.57300,25,30,0,2,6,26,4/29/2021
7,V8C,0,795436.88330,9915185.57300,25,30,0,2,6,26,4/29/2021
8,V8C,0,795466.88330,9915185.57300,25,30,0,2,6,26,4/29/2021
9,V8C,0,795496.88330,9915185.57300,25,30,0,2,6,26,4/29/2021
11,V8C,2,795346.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
12,V8C,1,795376.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
13,V8C,0,795406.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
14,V8C,1,795436.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
15,V8C,0,795466.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
16,V8C,0,795496.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
17,V8C,0,795526.88330,9915215.57300,25,30,0,2,6,26,4/29/2021
18,V8C,0,795316.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
19,V8C,0,795346.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
20,V8C,3,795376.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
21,V8C,0,795406.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
22,V8C,3,795436.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
23,V8C,1,795466.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
24,V8C,0,795496.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
25,V8C,1,795526.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
26,V8C,0,795556.88330,9915245.57300,25,30,0,2,6,26,4/29/2021
27,V8C,1,795286.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
28,V8C,0,795316.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
29,V8C,0,795346.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
30,V8C,0,795376.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
31,V8C,3,795406.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
32,V8C,0,795436.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
33,V8C,0,795466.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
34,V8C,0,795496.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
35,V8C,0,795526.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
36,V8C,0,795556.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
37,V8C,0,795586.88330,9915275.57300,25,30,0,2,6,26,4/29/2021
38,V8C,0,795256.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
39,V8C,6,795286.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
40,V8C,2,795316.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
41,V8C,0,795346.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
42,V8C,0,795376.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
43,V8C,1,795406.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
44,V8C,3,795436.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
45,V8C,0,795466.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
46,V8C,0,795496.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
47,V8C,0,795526.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
48,V8C,0,795556.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
49,V8C,1,795586.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
50,V8C,0,795616.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
53,V8C,0,795706.88330,9915305.57300,25,30,0,2,6,26,4/29/2021
55,V8C,0,795226.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
56,V8C,1,795256.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
57,V8C,2,795286.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
58,V8C,0,795316.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
59,V8C,0,795346.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
60,V8C,0,795376.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
61,V8C,1,795406.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
62,V8C,0,795436.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
63,V8C,0,795466.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
64,V8C,0,795496.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
65,V8C,2,795526.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
66,V8C,0,795556.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
67,V8C,0,795586.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
68,V8C,0,795616.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
69,V8C,0,795646.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
70,V8C,0,795676.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
71,V8C,0,795706.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
72,V8C,0,795736.88330,9915335.57300,25,30,0,2,6,26,4/29/2021
